geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,region
2281,-23.44917893415549,-46.57435094932181,SP,Southeast
2248,-23.48220703719198,-46.6000034089676,SP,Southeast
2255,-23.47597013183105,-46.59145922384439,SP,Southeast
2277,-23.46274979156327,-46.58200180099831,SP,Southeast
2272,-23.46986315459632,-46.58785305259964,SP,Southeast
2271,-23.468912247420523,-46.58807266436532,SP,Southeast
2282,-23.44562184901036,-46.56747062476192,SP,Southeast
2224,-23.481351072998997,-46.567048185815686,SP,Southeast
2275,-23.465097152256583,-46.590503021857714,SP,Southeast
2233,-23.47538490091753,-46.564339557591325,SP,Southeast
2209,-23.485064826913263,-46.58236126674555,SP,Southeast
2212,-23.494525155981307,-46.58841008381904,SP,Southeast
2288,-23.432886000000003,-46.57132349999999,SP,Southeast
2260,-23.469302576551907,-46.57550486934105,SP,Southeast
2234,-23.476274393968733,-46.56835100557099,SP,Southeast
2213,-23.49287325284208,-46.58454115751052,SP,Southeast
2202,-23.493126080212345,-46.59436597807144,SP,Southeast
2262,-23.46668605023373,-46.57587710713256,SP,Southeast
2216,-23.494534007655435,-46.5778358295101,SP,Southeast
2214,-23.49363686955392,-46.58577018151652,SP,Southeast
2268,-23.468822748542905,-46.59341772967277,SP,Southeast
2207,-23.485869985284825,-46.59066163474524,SP,Southeast
2239,-23.483926269699744,-46.60867003954127,SP,Southeast
2252,-23.479316999999995,-46.5904340471753,SP,Southeast
2240,-23.48014781848348,-46.604095532892806,SP,Southeast
2231,-23.47785620260835,-46.56407653052688,SP,Southeast
2290,-23.54329484225016,-46.63074319149357,SP,Southeast
2284,-23.46970319641185,-46.56868272083551,SP,Southeast
2289,-23.41706739494492,-46.58363162378099,SP,Southeast
2286,-23.40858677491484,-46.57960324340701,SP,Southeast
2309,-23.477262139332883,-46.60430128074323,SP,Southeast
2377,-23.45681372078598,-46.632543731750246,SP,Southeast
2371,-23.46086185567546,-46.619972680131546,SP,Southeast
2323,-23.502760006989064,-46.57361974332592,SP,Southeast
2311,-23.467841015263435,-46.60066694685207,SP,Southeast
2374,-23.456465580904837,-46.62058099668178,SP,Southeast
2316,-23.462010764197984,-46.59467629700311,SP,Southeast
2366,-23.429829475245008,-46.59294652605343,SP,Southeast
2321,-23.44749411991629,-46.58851618260319,SP,Southeast
2315,-23.463362095475787,-46.59647161656762,SP,Southeast
2330,-23.48506315903973,-46.61571376879802,SP,Southeast
2319,-23.4501707149576,-46.58967746502972,SP,Southeast
2312,-23.464135215101827,-46.60239500444339,SP,Southeast
2341,-23.456976422701832,-46.61452743381032,SP,Southeast
2334,-23.48496374049282,-46.61933914432453,SP,Southeast
2347,-23.46067438550985,-46.60560912600267,SP,Southeast
2365,-23.424789368085,-46.58054625193439,SP,Southeast
2375,-23.453922572854754,-46.626135763113865,SP,Southeast
2372,-23.45903597238433,-46.623704148839465,SP,Southeast
2367,-23.42308723120199,-46.58728156396795,SP,Southeast
2343,-23.470145832361936,-46.606323776992326,SP,Southeast
2306,-23.45244942270184,-46.60149895934556,SP,Southeast
2313,-23.46520664556529,-46.598497748398685,SP,Southeast
2305,-23.48041188842405,-46.60653306119798,SP,Southeast
2340,-23.466900306548325,-46.6161273856765,SP,Southeast
2360,-23.43534610221769,-46.578029947038885,SP,Southeast
2344,-23.468783469877145,-46.611286968492166,SP,Southeast
2348,-23.459912748542905,-46.61249999278663,SP,Southeast
2322,-23.448542060505503,-46.59796136802471,SP,Southeast
2356,-23.450087878227205,-46.61104018756212,SP,Southeast
2352,-23.454506021928545,-46.594345572999,SP,Southeast
2358,-23.446391134052757,-46.609487837497824,SP,Southeast
2308,-23.47563293005943,-46.60151528864907,SP,Southeast
2318,-23.45490508159733,-46.59270606480468,SP,Southeast
2337,-23.476470349154592,-46.61274240660166,SP,Southeast
2342,-23.47405079462169,-46.610883853597976,SP,Southeast
2355,-23.45361336663973,-46.61153344561132,SP,Southeast
2303,-23.482426557591324,-46.61248519900167,SP,Southeast
2363,-23.433311843300284,-46.577753833556265,SP,Southeast
2324,-23.445715237842105,-46.583201266636046,SP,Southeast
2373,-23.45703516847478,-46.61932297642669,SP,Southeast
2302,-23.486320954173525,-46.61518780752882,SP,Southeast
2350,-23.459346031363605,-46.60929309103239,SP,Southeast
2378,-23.454046078279102,-46.6302284207686,SP,Southeast
2317,-23.458311199001667,-46.5956613491546,SP,Southeast
2351,-23.45606480322003,-46.59857348265909,SP,Southeast
2301,-23.487414496249084,-46.61630002553522,SP,Southeast
2332,-23.486316464337214,-46.62224366625309,SP,Southeast
2376,-23.458526276992316,-46.62665931349181,SP,Southeast
2326,-23.44770701888709,-46.57540893633137,SP,Southeast
2335,-23.48423112600268,-46.616027463644734,SP,Southeast
2346,-23.472004872323875,-46.60844051151254,SP,Southeast
2362,-23.638582820562608,-46.60817566849105,SP,Southeast
2357,-23.450617445467103,-46.61199536955391,SP,Southeast
2329,-23.44920299999999,-46.57912990320224,SP,Southeast
2314,-23.461367857060445,-46.60110519677997,SP,Southeast
2310,-23.4719444074384,-46.59864459256161,SP,Southeast
2325,-23.455935,-46.58499675000001,SP,Southeast
2354,-23.454796226537923,-46.60685576138568,SP,Southeast
2320,-23.44947679294825,-46.59791907646144,SP,Southeast
2361,-23.435950742214995,-46.58242683834328,SP,Southeast
2338,-23.47409516625309,-46.61820614556529,SP,Southeast
2331,-23.48653563176655,-46.61933013176655,SP,Southeast
2333,-23.47360894670785,-46.61900230974089,SP,Southeast
2307,-23.48287504884874,-46.60800472883605,SP,Southeast
2349,-23.46143505928029,-46.60359485356405,SP,Southeast
2353,-23.45307568220902,-46.60583416763805,SP,Southeast
2336,-23.48058427061568,-46.61935382292688,SP,Southeast
2339,-23.476178378296492,-46.61396224132954,SP,Southeast
2368,-23.399259736886137,-46.57758416374292,SP,Southeast
2370,-23.463434818483467,-46.62240014446876,SP,Southeast
2328,-23.43381641578083,-46.571176402870464,SP,Southeast
2359,-23.44565748972094,-46.61972975215229,SP,Southeast
2345,-23.46862347727612,-46.6163016434943,SP,Southeast
2327,-23.44398478282013,-46.57518023764137,SP,Southeast
2364,-23.433433441633937,-46.58206525474901,SP,Southeast
2304,-23.48177109714923,-46.602701847769616,SP,Southeast
2430,-23.4779980335853,-46.650682027468456,SP,Southeast
2402,-23.49114306211594,-46.62601868011955,SP,Southeast
2442,-23.473211060505506,-46.64329769969416,SP,Southeast
2409,-23.476711756592987,-46.626514454757945,SP,Southeast
2467,-23.49264691514413,-46.64479634622707,SP,Southeast
2422,-23.47001485567546,-46.63484579309249,SP,Southeast
2441,-23.471434582289824,-46.64062326449884,SP,Southeast
2452,-23.499041510964272,-46.644282319320205,SP,Southeast
2435,-23.4823915320561,-46.64281243352188,SP,Southeast
2464,-23.49011863474525,-46.65070318122806,SP,Southeast
2431,-23.485313776848084,-46.63663488689484,SP,Southeast
2478,-23.47926294754457,-46.65961198557328,SP,Southeast
2436,-23.479295395233372,-46.63675926810551,SP,Southeast
2473,-23.478324496249083,-46.652201413266766,SP,Southeast
2415,-23.47193716763806,-46.62999953941368,SP,Southeast
2468,-23.489507419931872,-46.64873015306711,SP,Southeast
2401,-23.4860583141843,-46.62819903649949,SP,Southeast
2419,-23.477210014715183,-46.63982846710719,SP,Southeast
2479,-23.47544698917996,-46.65071650735759,SP,Southeast
2471,-23.48117042353855,-46.655415131138575,SP,Southeast
2417,-23.4783963075192,-46.6292237216227,SP,Southeast
2410,-23.4757673119626,-46.62523433819032,SP,Southeast
2420,-23.476078906745908,-46.63411838565408,SP,Southeast
2462,-23.49570711330229,-46.63895326320458,SP,Southeast
2461,-23.49353250403937,-46.63842778172417,SP,Southeast
2443,-23.472335179294816,-46.64636526449883,SP,Southeast
2403,-23.49316940437997,-46.62900954509784,SP,Southeast
2466,-23.49405945045876,-46.64333926824975,SP,Southeast
2404,-23.489552640025373,-46.62852859478329,SP,Southeast
2433,-23.4806576014484,-46.636674914796,SP,Southeast
2406,-23.488178521784317,-46.62869344463039,SP,Southeast
2474,-23.47729245045876,-46.65568039454087,SP,Southeast
2434,-23.484186461278803,-46.64000855037795,SP,Southeast
2407,-23.48535959449485,-46.624283978908174,SP,Southeast
2421,-23.47426736081135,-46.63169094754457,SP,Southeast
2472,-23.476243640313832,-46.65895442102839,SP,Southeast
2470,-23.48415445322872,-46.64868009824575,SP,Southeast
2460,-23.491264766864763,-46.63785217623639,SP,Southeast
2475,-23.481059081597326,-46.64630746073055,SP,Southeast
2416,-23.479570309740897,-46.62865905773553,SP,Southeast
2418,-23.470718940879472,-46.63127566403139,SP,Southeast
2413,-23.486684521784305,-46.64422386663972,SP,Southeast
2451,-23.50032232672679,-46.64104366534537,SP,Southeast
2465,-23.491717642174216,-46.64962560348589,SP,Southeast
2405,-23.49466303719198,-46.62889848542903,SP,Southeast
2469,-23.484878853453758,-46.64249464126611,SP,Southeast
2440,-23.475865892867446,-46.64976772522937,SP,Southeast
2408,-23.48192669608748,-46.62646540521669,SP,Southeast
2450,-23.499711492094157,-46.63936074992788,SP,Southeast
2411,-23.47416101610016,-46.62516585290548,SP,Southeast
2432,-23.486717629753585,-46.63536318304573,SP,Southeast
2463,-23.490045250612457,-46.64419142885248,SP,Southeast
2423,-23.469173790178296,-46.63497713128279,SP,Southeast
2565,-23.486109347919744,-46.66826821319252,SP,Southeast
2542,-23.491861595620023,-46.65926754509784,SP,Southeast
2522,-23.50302551457095,-46.656351,SP,Southeast
2536,-23.49362441188179,-46.6504138395753,SP,Southeast
2566,-23.482831285042405,-46.67079714723872,SP,Southeast
2519,-23.50233051501402,-46.65835292379554,SP,Southeast
2513,-23.51252628781236,-46.65652459893825,SP,Southeast
2550,-23.50553052178432,-46.66921940743839,SP,Southeast
2556,-23.49943981998858,-46.67117681783093,SP,Southeast
2544,-23.49027291257428,-46.66072145905712,SP,Southeast
2543,-23.484996628368613,-46.66293759616827,SP,Southeast
2560,-23.494987791563275,-46.67176385068381,SP,Southeast
2517,-23.506064518177627,-46.666119310577606,SP,Southeast
2510,-23.51370739463197,-46.65262935449776,SP,Southeast
2518,-23.508810312539527,-46.66650083042868,SP,Southeast
2554,-23.496493222315195,-46.66693943158864,SP,Southeast
2539,-23.49653469164408,-46.65942948695825,SP,Southeast
2530,-23.501873266476384,-46.66213609485701,SP,Southeast
2535,-23.49830072439266,-46.64974098750651,SP,Southeast
2537,-23.49266694338963,-46.649278230509495,SP,Southeast
2563,-23.4921242514571,-46.67252903941368,SP,Southeast
2561,-23.492820907582622,-46.67596304287615,SP,Southeast
2555,-23.49315894754457,-46.66484247835991,SP,Southeast
2564,-23.486738237923944,-46.67185857276385,SP,Southeast
2512,-23.512629226758584,-46.66287840966009,SP,Southeast
2534,-23.496199082434053,-46.65484326395059,SP,Southeast
2525,-23.50269813044608,-46.64781168151652,SP,Southeast
2562,-23.48576555759132,-46.67394941548847,SP,Southeast
2520,-23.5003141357262,-46.64899844532286,SP,Southeast
2557,-23.49939977672204,-46.67379630298916,SP,Southeast
2553,-23.496748648623715,-46.66448906869981,SP,Southeast
2546,-23.508649124572656,-46.67041012449991,SP,Southeast
2516,-23.510020861503836,-46.65996044991051,SP,Southeast
2514,-23.51133179211153,-46.65593405551384,SP,Southeast
2552,-23.4986987149576,-46.66258914723872,SP,Southeast
2524,-23.501655188729888,-46.649910059120536,SP,Southeast
2540,-23.490452933666106,-46.656027361503845,SP,Southeast
2508,-23.509848068295792,-46.66369014308379,SP,Southeast
2558,-23.497496298084148,-46.67534356702637,SP,Southeast
2545,-23.49361452178432,-46.66362202553523,SP,Southeast
2515,-23.510081986121538,-46.65907867000398,SP,Southeast
2531,-23.50230377546311,-46.65126445475793,SP,Southeast
2526,-23.50478916745435,-46.648712559902606,SP,Southeast
2523,-23.507503407438392,-46.654613565497165,SP,Southeast
2541,-23.485884401610026,-46.65477723619366,SP,Southeast
2567,-23.481085499999995,-46.66961250000001,SP,Southeast
2551,-23.502726293092486,-46.66973731626178,SP,Southeast
2521,-23.50402072217096,-46.66486670260835,SP,Southeast
2533,-23.494131859282135,-46.65839228711986,SP,Southeast
2511,-23.506678006376635,-46.64581936011884,SP,Southeast
2559,-23.49381273105776,-46.67432020760002,SP,Southeast
2532,-23.49592311073923,-46.66043045184373,SP,Southeast
2538,-23.498826663338896,-46.65249325867044,SP,Southeast
2598,-23.512857653067115,-46.67101189454088,SP,Southeast
2577,-23.488182953372952,-46.678903941716186,SP,Southeast
2501,-23.514912288431223,-46.66118358067858,SP,Southeast
2610,-23.47592805522538,-46.66587696517395,SP,Southeast
2676,-23.456640761584644,-46.67290296878063,SP,Southeast
2612,-23.472187009435064,-46.6629481470945,SP,Southeast
2632,-23.46069115903973,-46.64833329433323,SP,Southeast
2673,-23.46670528737577,-46.66897803264962,SP,Southeast
2616,-23.466439467107183,-46.655328676669086,SP,Southeast
2615,-23.471529674158933,-46.65667759325408,SP,Southeast
2617,-23.466401539269448,-46.65869529017828,SP,Southeast
2613,-23.472582799613345,-46.66107383097695,SP,Southeast
2630,-23.463790606440067,-46.64074340230249,SP,Southeast
2618,-23.465889785734884,-46.64887806633388,SP,Southeast
2651,-23.45990070996593,-46.65726902109183,SP,Southeast
2633,-23.46085584124873,-46.65017612017429,SP,Southeast
2675,-23.45823633342542,-46.667826065938485,SP,Southeast
2611,-23.46658982202164,-46.63928171838316,SP,Southeast
2652,-23.454897474060743,-46.656832022217,SP,Southeast
2671,-23.468540877604,-46.66436133472787,SP,Southeast
2650,-23.46150321233187,-46.65775725797796,SP,Southeast
2679,-23.455963330832724,-46.663595345951926,SP,Southeast
2674,-23.459878990564945,-46.66677933888281,SP,Southeast
2680,-23.444120751561652,-46.6691060118304,SP,Southeast
2636,-23.45594288980902,-46.646095945322855,SP,Southeast
2649,-23.46097513627446,-46.66106258381902,SP,Southeast
2634,-23.46016520927345,-46.65066418373822,SP,Southeast
2672,-23.463710424086823,-46.66591141479599,SP,Southeast
2614,-23.4717225298344,-46.65764092339433,SP,Southeast
2635,-23.457101898695825,-46.64754972814356,SP,Southeast
2670,-23.466370714957595,-46.66502717277396,SP,Southeast
2678,-23.45473495169951,-46.66394355883207,SP,Southeast
2637,-23.45358871357261,-46.64737383527611,SP,Southeast
2677,-23.454068490285312,-46.66476454680487,SP,Southeast
2631,-23.458643298084144,-46.648254625310194,SP,Southeast
2643,-23.468098777136547,-46.65037805288812,SP,Southeast
2653,-23.45343176325808,-46.65837495198797,SP,Southeast
2760,-23.48010437251793,-46.68136249861011,SP,Southeast
2712,-23.50544478573489,-46.68161090896759,SP,Southeast
2721,-23.501464072162264,-46.67349915889548,SP,Southeast
2739,-23.485809164031377,-46.68889056841136,SP,Southeast
2710,-23.50751688121068,-46.67373228420568,SP,Southeast
2730,-23.49719557430815,-46.69127457027672,SP,Southeast
2751,-23.489584790770785,-46.68192027136849,SP,Southeast
2765,-23.475435898210808,-46.67095687182315,SP,Southeast
2722,-23.503063243407016,-46.68404723189447,SP,Southeast
2752,-23.495997921014894,-46.68376870640487,SP,Southeast
2758,-23.488117795169945,-46.68429473757863,SP,Southeast
2764,-23.479514161261417,-46.67687782584107,SP,Southeast
2724,-23.49943950874986,-46.68377404381376,SP,Southeast
2755,-23.48851771357262,-46.67941015751051,SP,Southeast
2723,-23.501365575076463,-46.67952120122336,SP,Southeast
2720,-23.50097483243237,-46.67359346270272,SP,Southeast
2731,-23.4949705881182,-46.69186350721336,SP,Southeast
2726,-23.500764443292702,-46.68820192507454,SP,Southeast
2728,-23.50042161449157,-46.68895389198901,SP,Southeast
2757,-23.486481754371283,-46.68435970705175,SP,Southeast
2714,-23.50659798084141,-46.68776641687344,SP,Southeast
2735,-23.493293256630533,-46.69275190643714,SP,Southeast
2763,-23.479009270615677,-46.674987658203,SP,Southeast
2736,-23.49039122286345,-46.6897668259853,SP,Southeast
2734,-23.48594115681802,-46.69218849249818,SP,Southeast
2762,-23.48331712978441,-46.678195526423366,SP,Southeast
2727,-23.496255366639726,-46.68632056549718,SP,Southeast
2733,-23.49687746655892,-46.695357262277135,SP,Southeast
2732,-23.49921095031453,-46.69605218497897,SP,Southeast
2759,-23.48344951928349,-46.680681666121714,SP,Southeast
2725,-23.49972484041201,-46.68386193643606,SP,Southeast
2738,-23.48985491035259,-46.68766742714524,SP,Southeast
2729,-23.50372612405339,-46.6898674910892,SP,Southeast
2715,-23.503730489324187,-46.676623363725525,SP,Southeast
2754,-23.49102672300768,-46.67779069747247,SP,Southeast
2737,-23.48783178573488,-46.6888785663339,SP,Southeast
2753,-23.49043234688168,-46.6843557527281,SP,Southeast
2756,-23.484468719400997,-46.67913188051818,SP,Southeast
2716,-23.499018372560144,-46.68530910310784,SP,Southeast
2717,-23.493746205672256,-46.685192018074005,SP,Southeast
2713,-23.508093549390605,-46.686131350123866,SP,Southeast
2701,-23.50775978179648,-46.69099960910175,SP,Southeast
2750,-23.493106676380638,-46.679616398003326,SP,Southeast
2855,-23.454003750910267,-46.69883840613622,SP,Southeast
2840,-23.48181827699231,-46.68861222300768,SP,Southeast
2874,-23.45599171357261,-46.67717134248949,SP,Southeast
2866,-23.46724497169481,-46.67909749362336,SP,Southeast
2801,-23.487629301690824,-46.6977071842865,SP,Southeast
2842,-23.473527475157265,-46.68753138481736,SP,Southeast
2879,-23.45095762484588,-46.69517849368927,SP,Southeast
2848,-23.465673261728877,-46.68854702775692,SP,Southeast
2809,-23.473255976686477,-46.70433327407813,SP,Southeast
2814,-23.458095000000004,-46.70577225,SP,Southeast
2841,-23.481285192336564,-46.68460526894222,SP,Southeast
2878,-23.450662163194657,-46.68685226741304,SP,Southeast
2871,-23.46327723925208,-46.677832454757926,SP,Southeast
2881,-23.46762762331446,-46.67576842866044,SP,Southeast
2815,-23.4447480313636,-46.71467286511052,SP,Southeast
2859,-23.44337350375091,-46.70672341326679,SP,Southeast
2820,-23.445022995005957,-46.70898743370049,SP,Southeast
2834,-23.475976973628047,-46.69210708312653,SP,Southeast
2861,-23.46853099777829,-46.67205027407812,SP,Southeast
2811,-23.47457972011701,-46.70289101639184,SP,Southeast
2882,-23.46987825229381,-46.66703295089145,SP,Southeast
2804,-23.48381025284207,-46.69528157314321,SP,Southeast
2865,-23.474465580904837,-46.67687103136359,SP,Southeast
